track_id,genre_id
109646,5
109659,6
109661,7
109668,6
109711,8
109896,3
109897,5
109904,3
109906,3
109960,1
109962,1
109963,8
109972,6
109973,6
109974,8
109975,3
109976,7
110075,4
110076,4
110078,2
110086,3
110109,2
110259,4
110262,4
110263,6
110264,4
110274,1
110384,3
110437,6
110438,6
110439,3
110440,7
110450,5
110451,4
110452,5
110611,4
110624,7
110627,4
110687,3
110690,2
110718,4
110728,2
110729,8
110733,4
110758,4
110764,4
110765,7
110766,5
110770,6
110777,6
110778,7
110779,5
110925,1
110928,1
110943,5
110944,5
111166,8
111167,6
111182,5
111186,5
111188,7
111210,4
111306,8
111310,8
111368,6
111374,1
111385,7
111388,4
111390,2
111391,8
111394,3
111395,6
111399,8
111401,4
111402,1
111410,8
111414,4
111455,1
111588,3
111638,8
111672,7
111807,6
111822,1
111851,3
111918,4
111969,8
111977,7
111992,7
111993,3
112080,1
112088,7
112195,5
112213,1
112215,8
112218,8
112246,2
112247,7
112376,2
112381,7
112442,1
112461,7
112468,7
112476,8
112479,4
112482,5
112583,6
112585,7
112588,2
112665,8
112735,8
112758,6
113018,4
113020,3
113022,2
113023,3
113025,5
113026,5
113027,4
113032,5
113033,7
113036,4
113037,4
113038,1
113040,1
113165,7
113167,8
113202,7
113259,1
113263,2
113268,6
113271,7
113272,5
113274,8
113276,2
113277,7
113278,8
113279,2
113280,3
113282,1
113295,7
113304,5
113344,7
113357,2
113358,7
113359,5
113403,4
113409,2
113451,2
113527,8
113559,2
113563,5
113574,8
113597,3
113598,6
113697,8
113701,6
113808,4
113810,7
113934,7
113935,4
113943,8
113946,3
113947,3
114043,5
114044,3
114047,6
114049,2
114050,3
114058,2
114064,4
114242,4
114269,1
114271,6
114273,7
114281,2
114290,6
114295,4
114298,8
114386,7
114396,3
114651,7
114656,6
114657,2
114658,7
114940,4
114975,6
114976,7
115263,5
115272,5
115273,2
115365,6
115375,4
115391,4
115593,8
115595,7
115617,7
115916,7
115919,6
115920,4
115923,8
115924,7
115925,3
115927,5
115931,7
115932,7
115933,4
115934,5
115944,2
116022,8
116024,2
116030,2
116195,8
116199,8
116238,7
116261,6
116298,6
116299,8
116319,2
116368,7
116370,5
116386,5
116388,3
116411,1
116446,8
116454,6
116456,2
116458,4
116463,8
116523,1
116586,1
116707,1
116720,8
116731,4
116826,2
116833,4
116866,5
116873,4
116874,5
116879,7
116882,4
117057,2
117211,4
117282,4
117311,8
117472,8
117473,4
117631,8
117632,3
117666,8
117783,4
117846,8
117848,7
117850,8
117862,8
117868,8
117869,8
117942,3
117944,4
117946,3
118012,2
118041,7
118042,3
118055,5
118085,8
118199,3
118222,7
118226,5
118256,8
118261,3
118329,8
118483,2
118495,4
118496,5
118498,5
118503,2
118504,7
118574,4
118576,7
118577,8
118578,2
118624,2
118667,5
118672,3
118706,2
118726,2
118727,6
118739,2
118740,6
118891,4
118957,5
118958,5
118987,8
119019,4
119020,1
119022,6
119023,8
119026,3
119075,6
119086,7
119097,1
119249,8
119378,7
119379,7
119587,6
119719,3
119753,6
119820,1
119922,7
119941,6
119946,6
119976,7
119978,2
119989,4
120095,5
120099,8
120121,6
120150,6
120162,3
120174,7
120175,5
120178,7
120179,4
120181,4
120183,8
120185,6
120191,7
120194,3
120198,8
120200,7
120334,2
120460,4
120540,3
120781,7
120921,1
121257,2
121277,3
121278,3
121288,6
121313,1
121317,2
121366,4
121433,6
121569,7
121589,8
121591,5
121734,3
121735,7
121736,4
121740,6
121863,8
121913,6
121926,7
121929,7
121985,6
121987,1
122004,5
122083,8
122124,4
122135,2
122165,4
122180,4
122354,7
122355,6
122356,7
122358,6
122362,5
122363,5
122365,6
122465,3
122473,6
122474,4
122498,7
122499,4
122533,2
122536,8
122554,5
122578,6
122613,2
122681,7
122686,8
122798,8
122799,2
122800,4
122801,8
122804,4
122806,6
122807,5
122808,7
122809,8
122810,6
122832,4
122951,7
123094,3
123096,3
123099,3
123271,1
123333,4
123334,3
123341,7
123389,2
123426,8
123439,8
123440,2
123442,2
123505,6
123605,4
123608,4
123620,8
123641,8
123647,2
123719,8
123829,8
123894,2
123895,6
123897,3
123898,3
123899,3
123932,7
123978,6
123981,8
123988,4
124110,7
124201,3
124409,3
124411,1
124457,8
124465,7
124468,8
124469,7
124477,7
124481,7
124482,7
124517,1
124730,4
124743,4
124745,8
124754,5
124755,7
124878,5
124879,2
124885,4
124886,1
124889,4
124890,2
124891,3
124892,8
125151,8
125152,2
125159,4
125182,2
125184,3
125187,3
125194,3
125196,4
125234,6
125240,6
125299,4
125312,7
125313,4
125333,5
125371,2
125372,2
125375,7
125377,4
125445,4
125478,7
125494,8
125552,6
125563,6
125721,8
125722,6
125723,7
126200,8
126221,5
126225,7
126299,8
126300,4
126357,4
126359,3
126361,6
126398,5
126399,3
126405,5
126425,4
126426,2
126427,7
126430,6
126455,1
126463,5
126487,4
126489,4
126491,2
126506,3
126510,5
126512,1
126517,3
126522,8
126558,6
126601,2
126603,7
126621,2
126674,4
126745,6
126746,3
126747,3
126748,2
126749,7
126782,2
126786,2
126790,4
126890,8
126915,7
126928,2
126955,2
126979,1
126983,6
126993,1
127062,3
127063,2
127065,4
127066,7
127077,4
127081,7
127181,8
127188,4
127189,1
127193,4
127198,5
127203,6
127205,8
127206,2
127265,3
127268,8
127270,2
127274,7
127275,4
127277,4
127280,5
127283,1
127285,4
127286,5
127287,7
127288,8
127289,7
127290,7
127294,8
127296,4
127299,8
127300,7
127302,8
127338,3
127357,4
127483,2
127539,6
127541,6
127620,7
127623,5
127723,6
127726,7
127865,1
127866,5
127867,5
127868,6
127870,7
127908,8
127909,7
127910,7
127912,7
127916,2
127918,2
127919,3
127936,6
128271,8
128438,2
128441,4
128476,4
128477,2
128504,2
128666,2
128708,2
128824,4
128835,3
128916,4
128919,4
128923,8
128925,4
128987,7
128989,7
128991,2
128993,2
129045,5
129052,7
129055,3
129082,6
129089,8
129094,8
129128,2
129235,7
129268,8
129346,8
129362,5
129372,4
129373,7
129392,7
129393,8
129395,5
129396,2
129398,8
129400,7
129402,4
129403,6
129405,2
129406,8
129427,2
129610,3
129618,2
129683,3
129689,4
129691,3
129694,8
129696,2
129700,6
129731,4
129736,5
129807,4
129816,3
129876,8
129879,7
129881,6
129883,3
129884,2
129885,2
129886,7
129903,4
129905,2
129915,2
129919,8
129920,4
129922,5
129927,3
129968,8
129969,8
130012,8
130014,2
130163,7
130165,7
130347,5
130368,5
130370,3
130371,5
130402,3
130453,5
130456,7
130536,2
130542,1
130650,2
130663,6
130667,8
130706,8
130707,4
130758,6
130877,5
130882,6
130940,3
130950,2
130951,2
130952,6
130957,5
130958,3
130960,8
130962,8
131001,4
131023,3
131126,5
131172,3
131194,1
131195,7
131385,2
131416,5
131421,4
131422,2
131425,2
131438,6
131439,7
131442,6
131443,7
131444,7
131451,7
131452,7
131454,7
131458,2
131460,4
131487,2
131489,6
131535,8
131536,8
131764,2
131767,4
131768,3
131770,8
131772,4
131773,8
131808,3
131815,3
131833,8
131897,8
131933,8
131934,8
131938,1
131941,6
131950,5
131953,5
131971,7
132019,6
132040,7
132045,2
132127,2
132130,2
132134,7
132139,5
132140,8
132141,5
132142,8
132154,8
132162,8
132168,8
132171,2
132190,6
132196,1
132424,6
132433,4
132440,6
132447,8
132451,1
132453,3
132455,2
132522,6
132597,1
132779,7
132781,2
132782,5
132786,5
132787,2
132791,8
132794,6
132799,8
132800,7
132862,8
132914,2
132957,4
132959,4
132960,4
132961,4
133020,2
133022,2
133293,6
133301,6
133320,1
133396,8
133625,2
133631,4
133727,2
133729,5
133731,7
133770,7
133788,4
133797,1
133798,7
133812,6
133833,2
133835,5
133836,5
133837,5
133843,4
133844,4
133916,8
134033,4
134064,4
134073,7
134077,6
134081,4
134084,3
134384,7
134388,7
134389,7
134486,6
134509,6
134510,4
134629,5
134933,2
134936,3
134939,5
134947,6
134949,5
134950,5
134952,3
134962,3
134967,6
134979,2
134981,1
134983,8
134985,8
135005,6
135008,6
135009,3
135037,4
135040,2
135044,3
135092,1
135220,2
135221,7
135222,4
135225,5
135226,2
135228,5
135338,7
135342,4
135374,8
136086,1
136094,8
136113,1
136137,2
136324,1
136336,2
136403,8
136428,3
136449,7
136469,2
136707,4
136716,6
136928,2
136930,7
137117,6
137135,3
137149,2
137206,8
137391,7
137396,2
137421,4
137435,4
137461,6
137500,6
137549,1
137561,6
137578,8
137588,8
137589,2
137591,4
137666,5
137719,6
137722,8
137733,4
137892,4
137895,6
137896,4
137898,3
137900,5
137901,2
137907,7
137920,3
137923,3
137988,4
137989,4
138040,6
138063,8
138066,4
138067,4
138068,6
138069,3
138070,8
138071,3
138116,8
138120,6
138203,8
138212,2
138256,4
138262,3
138263,2
138291,8
138297,8
138409,8
138411,8
138414,5
138930,8
139043,2
139065,1
139066,1
139120,5
139144,2
139323,2
139332,5
139520,3
139524,3
139630,2
139686,6
139726,4
139765,6
139767,8
139768,8
139862,2
139876,2
139954,7
140316,1
140317,6
140323,2
140329,6
140344,2
140373,2
140375,2
140387,2
140606,4
140607,4
140618,7
140622,4
140626,4
140788,1
140790,8
140794,7
140871,3
140874,3
140875,3
140942,6
141122,3
141158,7
141162,4
141168,2
141179,4
141228,4
141230,4
141371,3
141414,8
141562,4
141565,5
141568,7
141569,4
141590,2
141591,5
141592,8
141872,3
141901,4
141902,8
141903,6
142085,7
142087,3
142088,7
142092,4
142126,4
142129,3
142131,6
142132,2
142133,3
142296,4
142298,1
142361,4
142372,6
142396,1
142460,2
142507,3
142511,7
142512,8
142516,3
142519,3
142531,8
142535,8
142537,4
142538,5
142550,2
142552,2
142555,5
142565,3
142566,3
142567,5
142568,3
142569,6
142570,4
142572,5
142574,3
142575,5
142577,2
142579,3
142669,2
142671,2
142672,6
142948,3
143040,7
143042,8
143046,2
143054,7
143080,8
143085,8
143091,8
143127,8
143142,1
143144,1
143186,8
143221,3
143529,2
143988,4
144163,2
144170,6
144174,7
144181,4
144182,4
144242,8
144390,7
144465,3
144470,6
144472,1
144474,1
144475,1
144491,1
144545,3
144548,2
144550,5
144573,3
144587,3
144605,2
144609,6
144611,5
144729,1
144803,5
144934,6
144935,6
144936,5
144938,2
144939,6
144940,7
144941,4
144942,7
144944,5
145005,8
145021,8
145039,5
145041,8
145059,6
145074,7
145550,7
145551,3
145553,7
145554,4
145556,1
145568,1
145610,7
145653,7
145703,4
145705,2
145707,2
145708,2
145710,2
145716,7
145720,5
145721,8
145723,7
145724,8
145726,5
145741,5
145746,2
145750,4
145764,7
145766,8
145773,8
145814,6
145916,4
145987,7
146000,6
146147,4
146149,2
146424,5
146482,8
146681,2
146682,6
146689,4
146716,4
146717,4
146721,4
146722,8
146723,8
146872,6
146877,5
146942,2
146946,5
146964,6
146970,4
146988,6
147013,3
147022,2
147087,4
147157,1
147161,3
147180,2
147295,5
147299,3
147304,5
147775,3
147780,5
147809,3
147881,4
147882,2
147886,4
147947,3
147949,4
147955,4
148066,7
148070,8
148074,4
148075,4
148076,7
148077,6
148082,5
148192,4
148214,7
148216,4
148218,1
148229,7
148233,5
148246,6
148286,2
148289,5
148297,2
148301,3
148305,6
148350,6
148355,8
148468,6
148514,4
148515,7
148518,8
148532,3
148587,5
148602,3
148610,4
148613,8
148623,2
148649,1
148987,8
149068,8
149075,3
149077,8
149082,2
149119,8
149120,6
149122,4
149187,5
149370,4
149408,2
149520,6
149622,7
149625,8
149687,4
149698,1
149702,1
149707,6
149708,1
149709,5
149778,3
149868,3
149951,4
149952,4
150017,7
150035,7
150080,5
150165,2
150284,4
150286,5
150288,4
150395,1
150482,7
150573,6
151055,6
151135,6
151262,6
151269,6
151289,5
151533,2
151964,8
151972,7
152254,5
152418,8
152458,7
152464,7
152532,2
152533,4
152536,8
152546,6
153333,4
153365,6
153425,4
153452,5
153865,8
153946,5
153955,2
154294,4
154300,5
154302,2
154305,6
154307,5
154355,2
154359,2
154363,2
154390,7
154410,7
154412,3
154414,3
154449,8
154672,3
154894,2
154962,2
155065,6
155066,6
155141,2
155298,5
155306,6
